id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_hour,pickup_day,demand_period
id1513944,2,2016-06-30 07:53:56,2016-06-30 08:04:25,1,-74.00211334228516,40.7403678894043,-74.01329803466798,40.715835571289055,N,10.483333333333333,7,Thursday,Peak
id3441685,1,2016-04-07 16:11:26,2016-04-07 16:40:28,1,-73.95551300048828,40.782325744628906,-73.95748901367188,40.765724182128906,N,29.033333333333335,16,Thursday,Mid-Day
id0306492,2,2016-01-03 00:39:46,2016-01-03 00:51:02,6,-74.00553131103516,40.74113082885742,-73.98285675048828,40.74491882324219,N,11.266666666666667,0,Sunday,Off-Peak
id3455926,1,2016-03-25 14:10:29,2016-03-25 14:37:00,1,-73.95758819580078,40.785255432128906,-74.00043487548828,40.72713851928711,N,26.516666666666666,14,Friday,Mid-Day
id0128040,1,2016-02-26 16:10:14,2016-02-26 16:31:26,2,-73.98605346679686,40.758892059326165,-73.993896484375,40.7256088256836,N,21.2,16,Friday,Mid-Day
id0705574,1,2016-03-21 11:10:10,2016-03-21 11:18:04,1,-73.98050689697266,40.73391342163086,-73.97531127929686,40.74730682373047,N,7.9,11,Monday,Mid-Day
id2634012,1,2016-02-02 21:44:10,2016-02-02 21:54:37,1,-73.99777221679686,40.756446838378906,-73.9911117553711,40.73497772216797,N,10.45,21,Tuesday,Off-Peak
id1064909,2,2016-05-18 06:50:59,2016-05-18 07:52:29,1,-73.78997039794923,40.64683532714844,-73.98748016357422,40.74142074584961,N,61.5,6,Wednesday,Off-Peak
id2665584,2,2016-04-21 18:21:26,2016-04-21 18:32:59,1,-73.97785186767578,40.72946548461913,-73.99955749511719,40.73020553588867,N,11.55,18,Thursday,Peak
id1834999,1,2016-06-06 01:49:28,2016-06-06 01:53:42,1,-73.945556640625,40.79326629638672,-73.9531707763672,40.775981903076165,N,4.233333333333333,1,Monday,Off-Peak
id0473701,1,2016-03-19 15:10:35,2016-03-19 15:21:22,1,-73.93925476074217,40.8051986694336,-73.95288848876953,40.791751861572266,N,10.783333333333333,15,Saturday,Mid-Day
id0760210,1,2016-04-02 13:44:19,2016-04-02 14:05:21,1,-73.9719467163086,40.79383850097656,-73.8723907470703,40.77442169189453,N,21.033333333333335,13,Saturday,Mid-Day
id2453178,1,2016-05-27 23:18:36,2016-05-27 23:30:13,1,-73.9908905029297,40.726829528808594,-73.98951721191406,40.719436645507805,N,11.616666666666667,23,Friday,Off-Peak
id2365418,2,2016-02-02 08:38:35,2016-02-02 08:47:46,1,-73.96306610107422,40.7685432434082,-73.98217010498048,40.76838302612305,N,9.183333333333334,8,Tuesday,Peak
id3090754,2,2016-06-20 17:06:15,2016-06-20 17:32:41,1,-74.01014709472656,40.72066879272461,-73.97592163085938,40.76054000854492,N,26.433333333333334,17,Monday,Peak
id1088153,1,2016-05-28 22:26:12,2016-05-28 22:32:06,1,-73.98201751708984,40.7431526184082,-73.98928833007811,40.74306488037109,N,5.9,22,Saturday,Off-Peak
id0695079,2,2016-03-06 22:03:19,2016-03-06 22:15:24,2,-73.98237609863281,40.761451721191406,-74.00568389892578,40.72461700439453,N,12.083333333333334,22,Sunday,Off-Peak
id1422188,1,2016-04-08 07:47:53,2016-04-08 07:59:33,1,-73.95992279052734,40.77942657470703,-73.96920013427734,40.76157379150391,N,11.666666666666666,7,Friday,Peak
id2242844,2,2016-06-19 10:00:03,2016-06-19 10:12:03,6,-73.97863006591797,40.777698516845696,-74.00840759277344,40.73501968383789,N,12.0,10,Sunday,Peak
id2741913,2,2016-06-26 17:47:22,2016-06-26 17:52:06,6,-73.9781494140625,40.741748809814446,-73.98174285888672,40.72920989990234,N,4.733333333333333,17,Sunday,Peak
id0108885,2,2016-05-12 20:21:13,2016-05-12 21:03:34,6,-74.01679229736328,40.704776763916016,-73.97315216064453,40.76028823852539,N,42.35,20,Thursday,Off-Peak
id3055844,1,2016-05-18 06:50:10,2016-05-18 06:57:11,1,-73.97840118408203,40.75212860107422,-73.98646545410156,40.74831008911133,N,7.016666666666667,6,Wednesday,Off-Peak
id3663385,1,2016-04-15 21:46:24,2016-04-15 21:46:26,1,-73.93963623046875,40.798622131347656,-73.9394302368164,40.79890823364258,N,0.03333333333333333,21,Friday,Off-Peak
id0077433,1,2016-05-23 00:26:12,2016-05-23 00:36:26,1,-73.97488403320312,40.76017379760742,-73.98954772949219,40.72483825683594,N,10.233333333333333,0,Monday,Off-Peak
id3413772,2,2016-04-21 08:22:00,2016-04-21 09:22:09,5,-73.90558624267578,40.753520965576165,-73.97019958496092,40.75285339355469,N,60.15,8,Thursday,Peak
id1488650,2,2016-02-29 14:38:20,2016-02-29 14:49:37,1,-73.98482513427734,40.73649597167969,-73.9793472290039,40.75223159790039,N,11.283333333333333,14,Monday,Mid-Day
id0294487,2,2016-05-03 11:36:30,2016-05-03 12:23:23,1,-73.97097778320312,40.76079940795898,-74.00881958007811,40.719539642333984,N,46.88333333333333,11,Tuesday,Mid-Day
id3198462,2,2016-01-25 08:14:02,2016-01-25 08:16:43,1,-73.96749877929686,40.76054000854492,-73.96556091308594,40.76443099975586,N,2.683333333333333,8,Monday,Peak
id0347487,2,2016-02-03 08:29:13,2016-02-03 08:36:47,1,-74.0010223388672,40.746829986572266,-73.98809814453125,40.74895858764648,N,7.566666666666666,8,Wednesday,Peak
id1653683,2,2016-05-05 23:33:52,2016-05-05 23:52:12,1,-74.00475311279298,40.70782852172852,-73.97725677490233,40.68365859985352,N,18.333333333333332,23,Thursday,Off-Peak
id1413294,2,2016-04-14 14:22:58,2016-04-14 14:31:23,1,-73.97010803222656,40.76459884643555,-73.95662689208984,40.78680038452149,N,8.416666666666666,14,Thursday,Mid-Day
id3221374,1,2016-01-01 02:29:08,2016-01-01 02:54:04,1,-73.95797729492188,40.801395416259766,-73.93946075439453,40.850807189941406,N,24.933333333333334,2,Friday,Off-Peak
id1445685,2,2016-01-04 17:36:18,2016-01-04 17:45:25,1,-73.97052001953125,40.75593566894531,-73.98290252685547,40.763458251953125,N,9.116666666666667,17,Monday,Peak
id1401077,1,2016-05-31 17:40:30,2016-05-31 17:46:37,3,-73.97870635986328,40.77262115478516,-73.98845672607422,40.7639045715332,N,6.116666666666666,17,Tuesday,Peak
id0108515,1,2016-05-02 17:08:35,2016-05-02 17:27:06,1,-73.96211242675781,40.76374816894531,-74.00619506835938,40.70930480957031,N,18.516666666666666,17,Monday,Peak
id3899914,2,2016-03-19 20:59:54,2016-03-19 21:06:48,2,-73.99165344238281,40.74983978271485,-73.99102020263672,40.75579071044922,N,6.9,20,Saturday,Off-Peak
id2029832,2,2016-02-16 01:45:47,2016-02-16 01:48:29,1,-73.98006439208984,40.742988586425774,-73.96813201904298,40.75934219360352,N,2.7,1,Tuesday,Off-Peak
id2713858,2,2016-06-26 17:50:50,2016-06-26 18:49:40,5,-74.00791931152342,40.74199676513672,-73.78309631347656,40.64882659912109,N,58.833333333333336,17,Sunday,Peak
id2932144,2,2016-06-22 17:40:41,2016-06-22 17:59:49,1,-73.98104095458984,40.7471809387207,-73.9737777709961,40.7793083190918,N,19.133333333333333,17,Wednesday,Peak
id1552375,1,2016-02-25 22:32:07,2016-02-25 22:52:24,1,-73.9756317138672,40.74969482421875,-73.97187805175781,40.79216003417969,N,20.283333333333335,22,Thursday,Off-Peak
id3323615,2,2016-05-20 16:49:45,2016-05-20 16:58:30,6,-73.96007537841797,40.779342651367195,-73.95922088623048,40.770893096923835,N,8.75,16,Friday,Mid-Day
id0741945,2,2016-03-25 16:40:07,2016-03-25 16:44:10,1,-74.00064086914062,40.7578125,-73.99730682373048,40.749317169189446,N,4.05,16,Friday,Mid-Day
id2678355,2,2016-03-04 19:20:27,2016-03-04 19:23:42,2,-73.95987701416014,40.77035903930664,-73.95323944091797,40.779800415039055,N,3.25,19,Friday,Peak
id1548914,1,2016-03-17 10:08:53,2016-03-17 10:21:49,1,-73.97401428222656,40.751426696777344,-73.9753646850586,40.7579460144043,N,12.933333333333334,10,Thursday,Peak
id2717830,2,2016-04-14 17:37:06,2016-04-14 18:01:07,3,-73.98045349121092,40.78269958496094,-73.96829223632812,40.757080078125,N,24.016666666666666,17,Thursday,Peak
id3977832,1,2016-04-12 23:30:22,2016-04-12 23:46:21,1,-73.9671173095703,40.766822814941406,-73.9803466796875,40.726654052734375,N,15.983333333333333,23,Tuesday,Off-Peak
id2750229,1,2016-01-18 11:26:20,2016-01-18 11:33:16,1,-74.01691436767578,40.70914459228516,-74.00594329833984,40.71760177612305,N,6.933333333333334,11,Monday,Mid-Day
id1928739,1,2016-03-10 23:24:29,2016-03-10 23:34:01,1,-74.00153350830078,40.72609329223633,-73.98639678955078,40.755977630615234,N,9.533333333333333,23,Thursday,Off-Peak
id1726305,2,2016-03-18 09:13:14,2016-03-18 09:29:13,5,-73.9727020263672,40.7449607849121,-74.01027679443358,40.70978927612305,N,15.983333333333333,9,Friday,Peak
id1079576,1,2016-04-16 12:38:18,2016-04-16 12:42:45,1,-73.96283721923827,40.79417037963867,-73.96868896484375,40.79935073852539,N,4.45,12,Saturday,Mid-Day
id2614076,1,2016-04-16 16:15:06,2016-04-16 16:27:13,1,-73.98892974853516,40.77422332763672,-73.99897766113281,40.76026153564453,N,12.116666666666667,16,Saturday,Mid-Day
id0234039,2,2016-01-15 22:46:16,2016-01-15 22:57:22,1,-73.94673156738281,40.77219009399414,-73.98577880859375,40.74655151367188,N,11.1,22,Friday,Off-Peak
id3471707,1,2016-01-06 18:43:38,2016-01-06 18:53:42,2,-73.9578399658203,40.77462768554688,-73.97000122070312,40.764026641845696,N,10.066666666666666,18,Wednesday,Peak
id3904307,2,2016-02-20 01:53:01,2016-02-20 01:59:38,4,-73.96804809570312,40.759326934814446,-73.95165252685547,40.77288055419922,N,6.616666666666666,1,Saturday,Off-Peak
id0107159,2,2016-04-05 13:06:13,2016-04-05 13:33:25,1,-73.97044372558594,40.79676055908203,-73.96372985839844,40.76829147338867,N,27.2,13,Tuesday,Mid-Day
id3217555,2,2016-03-30 15:28:52,2016-03-30 15:42:52,3,-73.94965362548828,40.776809692382805,-73.98059844970702,40.77497100830078,N,14.0,15,Wednesday,Mid-Day
id2904017,2,2016-02-22 11:11:57,2016-02-22 11:56:11,1,-73.87473297119139,40.77391052246094,-74.00779724121094,40.70523071289063,N,44.233333333333334,11,Monday,Mid-Day
id3314042,1,2016-05-02 12:04:44,2016-05-02 12:08:56,1,-73.96896362304686,40.79086685180664,-73.97994232177734,40.78062438964844,N,4.2,12,Monday,Mid-Day
id1807706,1,2016-02-01 16:40:30,2016-02-01 16:51:49,1,-73.97238922119139,40.759136199951165,-73.99022674560547,40.73454284667969,N,11.316666666666666,16,Monday,Mid-Day
id0255458,2,2016-04-29 08:57:00,2016-04-29 09:04:02,1,-73.95201110839844,40.77714157104492,-73.96434020996092,40.768829345703125,N,7.033333333333333,8,Friday,Peak
id2096328,2,2016-01-16 03:51:24,2016-01-16 04:13:07,1,-73.9882583618164,40.72169876098633,-73.92913055419923,40.77595901489258,N,21.716666666666665,3,Saturday,Off-Peak
id1323006,2,2016-03-29 17:44:44,2016-03-29 17:50:45,1,-73.97028350830078,40.7647819519043,-73.95556640625,40.76593399047852,N,6.016666666666667,17,Tuesday,Peak
id3701469,1,2016-06-14 15:59:35,2016-06-14 16:21:03,3,-73.98253631591797,40.76544570922852,-73.9898910522461,40.75445938110352,N,21.466666666666665,15,Tuesday,Mid-Day
id1337061,1,2016-04-01 09:13:23,2016-04-01 09:13:33,1,-73.99698638916014,40.72222137451172,-73.99698638916014,40.72222137451172,N,0.16666666666666666,9,Friday,Peak
id0086527,2,2016-03-11 08:23:33,2016-03-11 08:29:58,2,-74.00235748291014,40.73443603515625,-73.99227142333984,40.74361038208008,N,6.416666666666667,8,Friday,Peak
id1008144,2,2016-05-24 09:43:01,2016-05-24 09:58:47,1,-73.9817886352539,40.7783432006836,-73.97026824951173,40.75897979736328,N,15.766666666666667,9,Tuesday,Peak
id0717774,2,2016-05-19 21:07:57,2016-05-19 21:12:41,1,-73.97370147705078,40.753719329833984,-73.97991943359375,40.75164031982422,N,4.733333333333333,21,Thursday,Off-Peak
id3582566,2,2016-02-22 23:04:55,2016-02-22 23:12:10,2,-73.9903564453125,40.75168991088867,-73.97683715820312,40.751258850097656,N,7.25,23,Monday,Off-Peak
id2566836,1,2016-04-16 14:50:55,2016-04-16 15:04:02,1,-73.98395538330078,40.680530548095696,-73.9869613647461,40.70307540893555,N,13.116666666666667,14,Saturday,Mid-Day
id3871706,1,2016-05-11 15:37:47,2016-05-11 15:47:15,1,-73.98195648193358,40.7781982421875,-73.97765350341797,40.78861618041992,N,9.466666666666667,15,Wednesday,Mid-Day
id1134694,2,2016-03-13 11:46:31,2016-03-13 11:52:49,1,-73.99842071533203,40.74045181274414,-74.00187683105469,40.72456741333008,N,6.3,11,Sunday,Mid-Day
id1407090,1,2016-01-12 08:56:19,2016-01-12 09:01:06,1,-73.99344635009764,40.73616027832031,-73.99225616455078,40.73090362548828,N,4.783333333333333,8,Tuesday,Peak
id2467180,1,2016-02-01 18:44:03,2016-02-01 18:48:26,1,-73.99041748046875,40.75632858276367,-73.9920425415039,40.764591217041016,N,4.383333333333334,18,Monday,Peak
id1981811,1,2016-06-13 14:18:10,2016-06-13 14:32:14,1,-73.96267700195312,40.77516174316406,-73.96324920654298,40.803741455078125,N,14.066666666666666,14,Monday,Mid-Day
id3211991,2,2016-01-22 02:33:16,2016-01-22 02:41:52,1,-74.00392913818358,40.741981506347656,-73.98983001708984,40.757709503173835,N,8.6,2,Friday,Off-Peak
id0090872,1,2016-01-20 19:13:17,2016-01-20 19:26:53,2,-73.9940414428711,40.76154708862305,-73.99457550048828,40.750537872314446,N,13.6,19,Wednesday,Peak
id0031832,2,2016-04-03 08:14:49,2016-04-03 08:35:27,1,-73.95069885253906,40.78493881225586,-73.94933319091797,40.788028717041016,N,20.633333333333333,8,Sunday,Peak
id0105030,1,2016-04-29 08:29:42,2016-04-29 08:35:17,1,-73.97148895263672,40.74637985229492,-73.9725570678711,40.75259017944336,N,5.583333333333333,8,Friday,Peak
id2488299,1,2016-02-17 23:44:32,2016-02-18 00:02:36,1,-73.98210906982422,40.7578353881836,-73.87759399414062,40.754512786865234,N,18.066666666666666,23,Wednesday,Off-Peak
id1766229,2,2016-01-25 20:25:07,2016-01-25 20:38:29,1,-74.01548767089844,40.714385986328125,-73.98381042480467,40.737422943115234,N,13.366666666666667,20,Monday,Off-Peak
id0259803,1,2016-06-11 21:13:23,2016-06-11 21:33:39,3,-73.99168395996092,40.72693634033203,-74.00224304199219,40.752052307128906,N,20.266666666666666,21,Saturday,Off-Peak
id3041819,1,2016-05-20 22:28:17,2016-05-20 22:38:39,1,-73.98863983154298,40.763946533203125,-74.0054931640625,40.74105072021485,N,10.366666666666667,22,Friday,Off-Peak
id2000586,2,2016-02-28 00:24:42,2016-02-28 00:30:04,4,-73.970703125,40.796699523925774,-73.96531677246092,40.80867004394531,N,5.366666666666666,0,Sunday,Off-Peak
id2407528,1,2016-06-07 07:16:05,2016-06-07 07:19:52,1,-73.95672607421875,40.76821899414063,-73.95538330078125,40.77692413330078,N,3.783333333333333,7,Tuesday,Peak
id3138636,1,2016-01-15 12:07:15,2016-01-15 12:17:44,1,-73.97476959228516,40.76218032836913,-73.98787689208984,40.76485824584961,N,10.483333333333333,12,Friday,Mid-Day
id2302909,1,2016-01-21 15:39:09,2016-01-21 16:15:22,1,-73.9688949584961,40.75022506713867,-73.87078094482422,40.774112701416016,N,36.21666666666667,15,Thursday,Mid-Day
id2510913,1,2016-01-13 18:06:04,2016-01-13 18:19:43,1,-73.9824676513672,40.777393341064446,-73.95232391357422,40.784862518310554,N,13.65,18,Wednesday,Peak
id3166337,1,2016-04-02 22:17:06,2016-04-02 22:40:40,1,-73.98506927490233,40.7281494140625,-73.99029541015625,40.75743103027344,N,23.566666666666666,22,Saturday,Off-Peak
id2042259,1,2016-03-09 14:00:39,2016-03-09 14:11:44,1,-73.980224609375,40.751651763916016,-73.97338104248048,40.76472854614258,N,11.083333333333334,14,Wednesday,Mid-Day
id1989100,1,2016-03-13 11:56:46,2016-03-13 12:12:01,1,-73.99143981933594,40.75000762939453,-73.98368072509764,40.7736701965332,N,15.25,11,Sunday,Mid-Day
id2826758,2,2016-01-16 19:58:40,2016-01-16 20:08:04,3,-73.99137878417967,40.75035858154297,-73.97933197021484,40.746070861816406,N,9.4,19,Saturday,Peak
id0650621,2,2016-05-10 14:38:05,2016-05-10 14:53:00,2,-73.98857116699219,40.7485580444336,-73.99326324462889,40.734336853027344,N,14.916666666666666,14,Tuesday,Mid-Day
id1507453,1,2016-03-22 19:10:40,2016-03-22 19:29:14,1,-73.98577117919923,40.75829315185546,-73.98301696777342,40.74209213256836,N,18.566666666666666,19,Tuesday,Peak
id0802281,2,2016-02-19 09:56:25,2016-02-19 10:05:45,1,-73.96961212158203,40.76013946533203,-73.98253631591797,40.75021362304688,N,9.333333333333334,9,Friday,Peak
id3346665,2,2016-04-03 19:10:23,2016-04-03 19:21:27,1,-74.00439453125,40.70710372924805,-73.96637725830078,40.758010864257805,N,11.066666666666666,19,Sunday,Peak
id0457908,1,2016-05-12 18:53:19,2016-05-12 19:06:28,1,-73.96968078613281,40.80020904541016,-73.94398498535155,40.83514404296875,N,13.15,18,Thursday,Peak
id1622132,2,2016-04-29 23:05:08,2016-04-29 23:19:02,1,-74.00639343261719,40.73358154296875,-73.985595703125,40.72190475463867,N,13.9,23,Friday,Off-Peak
id0059380,2,2016-01-22 09:25:48,2016-01-22 09:31:15,1,-73.98104858398438,40.75041961669922,-73.97593688964845,40.75885009765625,N,5.45,9,Friday,Peak
id2299657,1,2016-06-01 19:01:54,2016-06-01 19:06:48,1,-74.00749969482422,40.74309539794922,-74.00481414794923,40.75131988525391,N,4.9,19,Wednesday,Peak
id3123461,1,2016-03-12 01:08:41,2016-03-12 01:18:10,1,-74.00093078613281,40.73599243164063,-73.9913330078125,40.75516128540039,N,9.483333333333333,1,Saturday,Off-Peak
id0907593,2,2016-01-20 07:23:41,2016-01-20 07:30:50,1,-73.94994354248048,40.772018432617195,-73.97258758544923,40.743690490722656,N,7.15,7,Wednesday,Peak
id3325792,1,2016-03-05 15:25:27,2016-03-05 15:38:20,1,-73.963623046875,40.7684326171875,-73.98537445068358,40.747337341308594,N,12.883333333333333,15,Saturday,Mid-Day
id3424991,1,2016-02-21 08:00:30,2016-02-21 08:04:08,1,-73.98011016845702,40.78348922729492,-73.98209381103516,40.76920318603516,N,3.6333333333333333,8,Sunday,Peak
id2093834,2,2016-03-24 16:13:06,2016-03-24 16:28:22,5,-73.98573303222656,40.759719848632805,-73.96885681152342,40.7646484375,N,15.266666666666667,16,Thursday,Mid-Day
id1235290,2,2016-04-18 18:56:17,2016-04-18 18:57:58,1,-73.9505844116211,40.78637313842773,-73.9537582397461,40.78038024902344,N,1.6833333333333333,18,Monday,Peak
id3480704,1,2016-04-24 17:24:11,2016-04-24 18:01:27,4,-73.94952392578125,40.77855682373047,-73.78977203369139,40.64701461791992,N,37.266666666666666,17,Sunday,Peak
id3077131,2,2016-04-05 14:18:48,2016-04-05 14:22:10,4,-73.97259521484375,40.74905014038086,-73.98161315917967,40.739940643310554,N,3.3666666666666667,14,Tuesday,Mid-Day
id1860513,2,2016-03-25 06:42:00,2016-03-25 06:45:05,2,-73.97219085693358,40.79458999633789,-73.97798919677734,40.783050537109375,N,3.0833333333333335,6,Friday,Off-Peak
id2075800,1,2016-06-03 20:06:09,2016-06-03 20:29:28,1,-73.99445343017578,40.75057601928711,-73.98075866699219,40.72698974609375,N,23.316666666666666,20,Friday,Off-Peak
id0214411,1,2016-05-05 08:56:00,2016-05-05 09:13:39,1,-73.97944641113281,40.744644165039055,-73.96001434326173,40.75882339477539,N,17.65,8,Thursday,Peak
id0069459,2,2016-05-04 08:09:07,2016-05-04 08:25:23,1,-73.97003936767578,40.78941345214844,-73.97001647949219,40.75982666015625,N,16.266666666666666,8,Wednesday,Peak
id3403728,1,2016-06-13 13:41:41,2016-06-13 13:53:10,2,-73.9982681274414,40.73540496826172,-73.99755859375,40.724655151367195,N,11.483333333333333,13,Monday,Mid-Day
id2044293,1,2016-02-17 20:09:08,2016-02-17 20:21:14,1,-73.98075866699219,40.75041961669922,-73.96250152587889,40.76510238647461,N,12.1,20,Wednesday,Off-Peak
id2167104,2,2016-04-16 01:01:31,2016-04-16 01:03:51,2,-74.00554656982422,40.73685836791992,-74.00406646728516,40.74271011352539,N,2.3333333333333335,1,Saturday,Off-Peak
id1167465,1,2016-04-11 22:07:01,2016-04-11 22:13:34,1,-74.00601959228516,40.74031448364258,-74.01457977294923,40.715431213378906,N,6.55,22,Monday,Off-Peak
id2430528,2,2016-06-13 11:40:43,2016-06-13 11:52:10,5,-73.97286987304686,40.75559997558594,-73.98985290527344,40.741241455078125,N,11.45,11,Monday,Mid-Day
id0943266,2,2016-06-09 19:23:01,2016-06-09 19:35:30,2,-73.99044799804686,40.761451721191406,-74.00516510009764,40.741302490234375,N,12.483333333333333,19,Thursday,Peak
id1893591,1,2016-06-15 15:44:13,2016-06-15 15:49:27,1,-73.97568511962889,40.7577018737793,-73.97559356689453,40.763893127441406,N,5.233333333333333,15,Wednesday,Mid-Day
id1921307,2,2016-06-09 19:26:32,2016-06-09 19:48:57,1,-73.86331176757811,40.7700309753418,-73.94181823730467,40.717639923095696,N,22.416666666666668,19,Thursday,Peak
id0958680,2,2016-05-31 11:35:03,2016-05-31 11:40:39,1,-73.97731018066406,40.78763961791992,-73.9801025390625,40.77790069580078,N,5.6,11,Tuesday,Mid-Day
id0557607,2,2016-06-05 22:48:05,2016-06-05 23:12:58,5,-73.98860931396483,40.74294662475586,-73.9676055908203,40.68791961669922,N,24.883333333333333,22,Sunday,Off-Peak
id2210934,2,2016-05-27 12:55:05,2016-05-27 13:00:37,6,-73.95433044433594,40.78153610229492,-73.95188903808595,40.78475570678711,N,5.533333333333333,12,Friday,Mid-Day
id2824324,1,2016-06-23 01:01:08,2016-06-23 01:12:20,1,-74.01475524902342,40.71313095092773,-73.99378204345702,40.76212692260742,N,11.2,1,Thursday,Off-Peak
id1053248,2,2016-02-21 23:52:53,2016-02-22 00:09:13,1,-73.97117614746092,40.76541519165039,-73.96280670166014,40.766883850097656,N,16.333333333333332,23,Sunday,Off-Peak
id2847101,1,2016-01-24 18:30:20,2016-01-24 18:38:41,3,-73.97989654541014,40.764404296875,-73.98527526855469,40.76256942749024,N,8.35,18,Sunday,Peak
id3777702,1,2016-06-27 09:23:41,2016-06-27 09:33:21,1,-73.98087310791014,40.75774383544922,-73.98336029052734,40.76594161987305,N,9.666666666666666,9,Monday,Peak
id0813557,2,2016-01-18 18:35:20,2016-01-18 18:41:50,6,-73.99817657470702,40.756023406982415,-74.00495147705078,40.74129104614258,N,6.5,18,Monday,Peak
id2207997,2,2016-03-05 00:11:43,2016-03-05 00:27:44,5,-74.00031280517578,40.72648620605469,-73.99644470214845,40.69158935546875,N,16.016666666666666,0,Saturday,Off-Peak
id1965347,2,2016-05-25 11:14:39,2016-05-25 11:23:36,5,-73.97386169433594,40.75783920288086,-73.9815673828125,40.74699020385742,N,8.95,11,Wednesday,Mid-Day
id0115753,2,2016-06-05 10:52:02,2016-06-05 11:14:04,6,-73.96919250488281,40.758079528808594,-73.99244689941406,40.749359130859375,N,22.033333333333335,10,Sunday,Peak
id2722302,1,2016-01-27 04:33:21,2016-01-27 04:40:23,2,-73.99066162109375,40.76089096069336,-73.98554992675781,40.7462272644043,N,7.033333333333333,4,Wednesday,Off-Peak
id3445755,1,2016-05-23 21:00:26,2016-05-23 21:14:26,4,-73.98622131347656,40.730262756347656,-73.98402404785155,40.76057052612305,N,14.0,21,Monday,Off-Peak
id2361891,2,2016-03-28 18:19:40,2016-03-28 18:22:36,1,-73.96993255615233,40.7842903137207,-73.97148895263672,40.787158966064446,N,2.933333333333333,18,Monday,Peak
id0042857,2,2016-01-04 19:09:16,2016-01-04 19:34:28,1,-73.96050262451173,40.772911071777344,-74.00035095214845,40.72991943359375,N,25.2,19,Monday,Peak
id1570921,2,2016-04-13 03:29:23,2016-04-13 03:54:36,1,-74.00830078125,40.70590972900391,-73.7829818725586,40.643890380859375,N,25.216666666666665,3,Wednesday,Off-Peak
id1999352,2,2016-06-29 12:20:48,2016-06-29 12:28:14,1,-73.99455261230467,40.755706787109375,-73.9981918334961,40.74057388305664,N,7.433333333333334,12,Wednesday,Mid-Day
id2045308,1,2016-04-08 02:13:31,2016-04-08 02:35:34,1,-74.005615234375,40.740821838378906,-73.9073715209961,40.77799224853516,N,22.05,2,Friday,Off-Peak
id3616650,2,2016-05-21 13:04:44,2016-05-21 13:18:42,1,-73.97588348388672,40.76048278808594,-73.99497985839844,40.744941711425774,N,13.966666666666667,13,Saturday,Mid-Day
id2918024,1,2016-03-10 23:34:45,2016-03-10 23:42:44,4,-73.99371337890625,40.746826171875,-73.9853515625,40.73185348510742,N,7.983333333333333,23,Thursday,Off-Peak
id3440612,1,2016-03-21 17:35:02,2016-03-21 17:42:28,2,-74.00138092041014,40.725971221923835,-73.99037170410156,40.72874450683594,N,7.433333333333334,17,Monday,Peak
id0176013,2,2016-06-18 17:09:09,2016-06-18 17:28:01,1,-74.01729583740233,40.704833984375,-73.97582244873048,40.74472427368164,N,18.866666666666667,17,Saturday,Peak
id2017100,1,2016-04-15 18:40:20,2016-04-15 18:46:27,1,-73.95950317382812,40.78011322021485,-73.97105407714845,40.78816604614258,N,6.116666666666666,18,Friday,Peak
id0749882,2,2016-03-05 08:23:57,2016-03-05 08:26:30,1,-73.95475006103516,40.76721954345703,-73.96119689941406,40.7648811340332,N,2.55,8,Saturday,Peak
id1931437,1,2016-04-25 22:10:09,2016-04-25 22:20:22,1,-73.99010467529298,40.73485565185546,-73.96895599365233,40.75884628295898,N,10.216666666666667,22,Monday,Off-Peak
id0108706,1,2016-01-17 16:59:21,2016-01-17 17:04:43,1,-73.98082733154298,40.75974655151367,-73.97089385986328,40.75921630859375,N,5.366666666666666,16,Sunday,Mid-Day
id0784294,2,2016-02-09 19:18:41,2016-02-09 19:31:14,1,-73.97875213623048,40.73671722412109,-73.9391326904297,40.748416900634766,N,12.55,19,Tuesday,Peak
id0300274,2,2016-02-02 14:19:29,2016-02-02 14:30:39,1,-74.00650024414062,40.73223876953125,-73.99060821533203,40.75577926635742,N,11.166666666666666,14,Tuesday,Mid-Day
id3910238,2,2016-03-15 23:45:17,2016-03-16 00:03:22,1,-73.9835433959961,40.73883819580078,-73.91529083251953,40.76622009277344,N,18.083333333333332,23,Tuesday,Off-Peak
id0479947,2,2016-04-23 01:46:01,2016-04-23 01:49:57,1,-73.98357391357422,40.76087188720703,-73.97525024414062,40.7651481628418,N,3.933333333333333,1,Saturday,Off-Peak
id1424908,2,2016-02-06 13:15:17,2016-02-06 13:43:09,1,-73.95250701904298,40.77232360839844,-73.98789215087889,40.7564811706543,N,27.866666666666667,13,Saturday,Mid-Day
id1910674,2,2016-06-21 08:30:42,2016-06-21 08:51:31,1,-73.99873352050781,40.72978973388672,-74.00780487060547,40.747650146484375,N,20.816666666666666,8,Tuesday,Peak
id3179410,1,2016-01-02 04:55:37,2016-01-02 05:00:11,1,-73.98845672607422,40.72751235961913,-73.97560119628906,40.7411003112793,N,4.566666666666666,4,Saturday,Off-Peak
id1730620,1,2016-02-27 07:12:26,2016-02-27 07:17:55,1,-73.96627807617188,40.7647705078125,-73.95407104492188,40.7639045715332,N,5.483333333333333,7,Saturday,Peak
